,region_name,region_type,year,crime_viol_rt,hh_inc_med_adj,hh_u18_pct,pop_65p_pct,pop_num
3387,Flatbush/Midwood,Community District,2022,3.5,,,,
3388,Flatbush/Midwood,Community District,2023,3.2,,,,
3389,Flatbush/Midwood,Community District,2024,3.5,,,,
3390,Sheepshead Bay,Community District,2000,,,,,
3391,Sheepshead Bay,Community District,2001,,,,,
3392,Sheepshead Bay,Community District,2002,,,,,
3393,Sheepshead Bay,Community District,2003,,,,,
3394,Sheepshead Bay,Community District,2004,,,,,
3395,Sheepshead Bay,Community District,2005,,,,,
3396,Sheepshead Bay,Community District,2006,2.4,,,,
3397,Sheepshead Bay,Community District,2007,2.5,,,,
3398,Sheepshead Bay,Community District,2008,2.7,,,,
3399,Sheepshead Bay,Community District,2009,2.1,,,,
3400,Sheepshead Bay,Community District,2010,1.7,,,,
3401,Sheepshead Bay,Community District,2011,2.2,,,,
3402,Sheepshead Bay,Community District,2012,2.5,,,,
3403,Sheepshead Bay,Community District,2013,2.8,,,,
3404,Sheepshead Bay,Community District,2014,2.6,,,,
3405,Sheepshead Bay,Community District,2015,2.5,,,,
3406,Sheepshead Bay,Community District,2016,2.0,,,,
3407,Sheepshead Bay,Community District,2017,2.2,,,,
3408,Sheepshead Bay,Community District,2018,2.0,,,,
3409,Sheepshead Bay,Community District,2019,2.1,,,,
3410,Sheepshead Bay,Community District,2020,2.1,,,,
3411,Sheepshead Bay,Community District,2021,2.0,,,,
3412,Sheepshead Bay,Community District,2022,2.7,,,,
3413,Sheepshead Bay,Community District,2023,2.5,,,,
3414,Sheepshead Bay,Community District,2024,2.3,,,,
3415,Brownsville,Community District,2000,,,,,
3416,Brownsville,Community District,2001,,,,,
3417,Brownsville,Community District,2002,,,,,
3418,Brownsville,Community District,2003,,,,,
3419,Brownsville,Community District,2004,,,,,
3420,Brownsville,Community District,2005,,,,,
3421,Brownsville,Community District,2006,13.5,,,,
3422,Brownsville,Community District,2007,12.9,,,,
3423,Brownsville,Community District,2008,13.3,,,,
3424,Brownsville,Community District,2009,13.0,,,,
3425,Brownsville,Community District,2010,12.7,,,,
3426,Brownsville,Community District,2011,13.6,,,,
3427,Brownsville,Community District,2012,14.2,,,,
3428,Brownsville,Community District,2013,13.3,,,,
3429,Brownsville,Community District,2014,11.8,,,,
3430,Brownsville,Community District,2015,11.6,,,,
3431,Brownsville,Community District,2016,10.6,,,,
3432,Brownsville,Community District,2017,10.8,,,,
3433,Brownsville,Community District,2018,10.9,,,,
3434,Brownsville,Community District,2019,9.9,,,,
3435,Brownsville,Community District,2020,8.6,,,,
3436,Brownsville,Community District,2021,8.9,,,,
3437,Brownsville,Community District,2022,11.0,,,,
3438,Brownsville,Community District,2023,9.7,,,,
3439,Brownsville,Community District,2024,9.3,,,,
3440,East Flatbush,Community District,2000,,,,,
3441,East Flatbush,Community District,2001,,,,,
3442,East Flatbush,Community District,2002,,,,,
3443,East Flatbush,Community District,2003,,,,,
3444,East Flatbush,Community District,2004,,,,,
3445,East Flatbush,Community District,2005,,,,,
3446,East Flatbush,Community District,2006,5.9,,,,
3447,East Flatbush,Community District,2007,5.2,,,,
3448,East Flatbush,Community District,2008,5.5,,,,
3449,East Flatbush,Community District,2009,5.4,,,,
3450,East Flatbush,Community District,2010,5.9,,,,
3451,East Flatbush,Community District,2011,7.6,,,,
3452,East Flatbush,Community District,2012,7.1,,,,
3453,East Flatbush,Community District,2013,7.0,,,,
3454,East Flatbush,Community District,2014,7.1,,,,
3455,East Flatbush,Community District,2015,6.2,,,,
3456,East Flatbush,Community District,2016,6.7,,,,
3457,East Flatbush,Community District,2017,6.3,,,,
3458,East Flatbush,Community District,2018,5.5,,,,
3459,East Flatbush,Community District,2019,4.9,,,,
3460,East Flatbush,Community District,2020,5.1,,,,
3461,East Flatbush,Community District,2021,5.7,,,,
3462,East Flatbush,Community District,2022,6.0,,,,
3463,East Flatbush,Community District,2023,5.9,,,,
3464,East Flatbush,Community District,2024,6.8,,,,
3465,Flatlands/Canarsie,Community District,2000,,,,,
3466,Flatlands/Canarsie,Community District,2001,,,,,
3467,Flatlands/Canarsie,Community District,2002,,,,,
3468,Flatlands/Canarsie,Community District,2003,,,,,
3469,Flatlands/Canarsie,Community District,2004,,,,,
3470,Flatlands/Canarsie,Community District,2005,,,,,
3471,Flatlands/Canarsie,Community District,2006,4.6,,,,
3472,Flatlands/Canarsie,Community District,2007,3.8,,,,
3473,Flatlands/Canarsie,Community District,2008,4.2,,,,
3474,Flatlands/Canarsie,Community District,2009,4.2,,,,
3475,Flatlands/Canarsie,Community District,2010,3.9,,,,
3476,Flatlands/Canarsie,Community District,2011,4.5,,,,
3477,Flatlands/Canarsie,Community District,2012,4.7,,,,
3478,Flatlands/Canarsie,Community District,2013,4.3,,,,
3479,Flatlands/Canarsie,Community District,2014,4.2,,,,
3480,Flatlands/Canarsie,Community District,2015,3.9,,,,
3481,Flatlands/Canarsie,Community District,2016,3.5,,,,
3482,Flatlands/Canarsie,Community District,2017,3.3,,,,
3483,Flatlands/Canarsie,Community District,2018,2.7,,,,
3484,Flatlands/Canarsie,Community District,2019,2.5,,,,
3485,Flatlands/Canarsie,Community District,2020,2.7,,,,
3486,Flatlands/Canarsie,Community District,2021,2.7,,,,
3487,Flatlands/Canarsie,Community District,2022,3.0,,,,
3488,Flatlands/Canarsie,Community District,2023,3.0,,,,
3489,Flatlands/Canarsie,Community District,2024,2.8,,,,
3490,Astoria,Community District,2000,,,,,
3491,Astoria,Community District,2001,,,,,
3492,Astoria,Community District,2002,,,,,
3493,Astoria,Community District,2003,,,,,
3494,Astoria,Community District,2004,,,,,
3495,Astoria,Community District,2005,,,,,
3496,Astoria,Community District,2006,3.3,,,,
3497,Astoria,Community District,2007,2.9,,,,
3498,Astoria,Community District,2008,2.7,,,,
3499,Astoria,Community District,2009,2.7,,,,
3500,Astoria,Community District,2010,3.2,,,,
3501,Astoria,Community District,2011,3.5,,,,
3502,Astoria,Community District,2012,3.5,,,,
3503,Astoria,Community District,2013,2.9,,,,
3504,Astoria,Community District,2014,2.9,,,,
3505,Astoria,Community District,2015,2.8,,,,
3506,Astoria,Community District,2016,2.7,,,,
3507,Astoria,Community District,2017,2.8,,,,
3508,Astoria,Community District,2018,2.9,,,,
3509,Astoria,Community District,2019,2.8,,,,
3510,Astoria,Community District,2020,2.8,,,,
3511,Astoria,Community District,2021,3.1,,,,
3512,Astoria,Community District,2022,3.7,,,,
3513,Astoria,Community District,2023,3.9,,,,
3514,Astoria,Community District,2024,4.3,,,,
3515,Woodside/Sunnyside,Community District,2000,,,,,
3516,Woodside/Sunnyside,Community District,2001,,,,,
3517,Woodside/Sunnyside,Community District,2002,,,,,
3518,Woodside/Sunnyside,Community District,2003,,,,,
3519,Woodside/Sunnyside,Community District,2004,,,,,
3520,Woodside/Sunnyside,Community District,2005,,,,,
3521,Woodside/Sunnyside,Community District,2006,3.1,,,,
3522,Woodside/Sunnyside,Community District,2007,3.0,,,,
3523,Woodside/Sunnyside,Community District,2008,3.1,,,,
3524,Woodside/Sunnyside,Community District,2009,2.5,,,,
3525,Woodside/Sunnyside,Community District,2010,3.0,,,,
3526,Woodside/Sunnyside,Community District,2011,2.5,,,,
3527,Woodside/Sunnyside,Community District,2012,3.0,,,,
3528,Woodside/Sunnyside,Community District,2013,3.0,,,,
3529,Woodside/Sunnyside,Community District,2014,3.0,,,,
3530,Woodside/Sunnyside,Community District,2015,2.5,,,,
3531,Woodside/Sunnyside,Community District,2016,2.2,,,,
3532,Woodside/Sunnyside,Community District,2017,2.3,,,,
3533,Woodside/Sunnyside,Community District,2018,1.9,,,,
3534,Woodside/Sunnyside,Community District,2019,2.3,,,,
3535,Woodside/Sunnyside,Community District,2020,2.0,,,,
3536,Woodside/Sunnyside,Community District,2021,2.5,,,,
3537,Woodside/Sunnyside,Community District,2022,3.0,,,,
3538,Woodside/Sunnyside,Community District,2023,3.7,,,,
3539,Woodside/Sunnyside,Community District,2024,3.6,,,,
3540,Jackson Heights,Community District,2000,,,,,
3541,Jackson Heights,Community District,2001,,,,,
3542,Jackson Heights,Community District,2002,,,,,
3543,Jackson Heights,Community District,2003,,,,,
3544,Jackson Heights,Community District,2004,,,,,
3545,Jackson Heights,Community District,2005,,,,,
3546,Jackson Heights,Community District,2006,4.0,,,,
3547,Jackson Heights,Community District,2007,3.5,,,,
3548,Jackson Heights,Community District,2008,3.7,,,,
3549,Jackson Heights,Community District,2009,3.8,,,,
3550,Jackson Heights,Community District,2010,3.8,,,,
3551,Jackson Heights,Community District,2011,4.0,,,,
3552,Jackson Heights,Community District,2012,3.7,,,,
3553,Jackson Heights,Community District,2013,4.0,,,,
3554,Jackson Heights,Community District,2014,3.9,,,,
3555,Jackson Heights,Community District,2015,4.0,,,,
3556,Jackson Heights,Community District,2016,4.1,,,,
3557,Jackson Heights,Community District,2017,3.9,,,,
3558,Jackson Heights,Community District,2018,3.6,,,,
3559,Jackson Heights,Community District,2019,3.4,,,,
3560,Jackson Heights,Community District,2020,3.0,,,,
3561,Jackson Heights,Community District,2021,3.5,,,,
3562,Jackson Heights,Community District,2022,4.0,,,,
3563,Jackson Heights,Community District,2023,4.6,,,,
3564,Jackson Heights,Community District,2024,5.8,,,,
3565,Elmhurst/Corona,Community District,2000,,,,,
3566,Elmhurst/Corona,Community District,2001,,,,,
3567,Elmhurst/Corona,Community District,2002,,,,,
3568,Elmhurst/Corona,Community District,2003,,,,,
3569,Elmhurst/Corona,Community District,2004,,,,,
3570,Elmhurst/Corona,Community District,2005,,,,,
3571,Elmhurst/Corona,Community District,2006,3.9,,,,
3572,Elmhurst/Corona,Community District,2007,3.7,,,,
3573,Elmhurst/Corona,Community District,2008,3.9,,,,
3574,Elmhurst/Corona,Community District,2009,3.6,,,,
3575,Elmhurst/Corona,Community District,2010,3.6,,,,
3576,Elmhurst/Corona,Community District,2011,3.5,,,,
3577,Elmhurst/Corona,Community District,2012,3.8,,,,
3578,Elmhurst/Corona,Community District,2013,3.7,,,,
3579,Elmhurst/Corona,Community District,2014,3.4,,,,
3580,Elmhurst/Corona,Community District,2015,3.4,,,,
3581,Elmhurst/Corona,Community District,2016,3.1,,,,
3582,Elmhurst/Corona,Community District,2017,3.3,,,,
3583,Elmhurst/Corona,Community District,2018,3.4,,,,
3584,Elmhurst/Corona,Community District,2019,3.5,,,,
3585,Elmhurst/Corona,Community District,2020,3.4,,,,
3586,Elmhurst/Corona,Community District,2021,3.7,,,,
3587,Elmhurst/Corona,Community District,2022,5.0,,,,
3588,Elmhurst/Corona,Community District,2023,6.5,,,,
3589,Elmhurst/Corona,Community District,2024,7.2,,,,
3590,Ridgewood/Maspeth,Community District,2000,,,,,
3591,Ridgewood/Maspeth,Community District,2001,,,,,
3592,Ridgewood/Maspeth,Community District,2002,,,,,
3593,Ridgewood/Maspeth,Community District,2003,,,,,
3594,Ridgewood/Maspeth,Community District,2004,,,,,
3595,Ridgewood/Maspeth,Community District,2005,,,,,
3596,Ridgewood/Maspeth,Community District,2006,2.5,,,,
3597,Ridgewood/Maspeth,Community District,2007,2.7,,,,
3598,Ridgewood/Maspeth,Community District,2008,2.6,,,,
3599,Ridgewood/Maspeth,Community District,2009,2.7,,,,
3600,Ridgewood/Maspeth,Community District,2010,2.8,,,,
3601,Ridgewood/Maspeth,Community District,2011,3.0,,,,
3602,Ridgewood/Maspeth,Community District,2012,3.1,,,,
3603,Ridgewood/Maspeth,Community District,2013,2.9,,,,
3604,Ridgewood/Maspeth,Community District,2014,2.3,,,,
3605,Ridgewood/Maspeth,Community District,2015,2.1,,,,
3606,Ridgewood/Maspeth,Community District,2016,2.2,,,,
3607,Ridgewood/Maspeth,Community District,2017,2.0,,,,
3608,Ridgewood/Maspeth,Community District,2018,1.8,,,,
3609,Ridgewood/Maspeth,Community District,2019,2.3,,,,
3610,Ridgewood/Maspeth,Community District,2020,2.5,,,,
3611,Ridgewood/Maspeth,Community District,2021,2.1,,,,
3612,Ridgewood/Maspeth,Community District,2022,2.9,,,,
3613,Ridgewood/Maspeth,Community District,2023,2.9,,,,
3614,Ridgewood/Maspeth,Community District,2024,2.7,,,,
3615,Rego Park/Forest Hills,Community District,2000,,,,,
3616,Rego Park/Forest Hills,Community District,2001,,,,,
3617,Rego Park/Forest Hills,Community District,2002,,,,,
3618,Rego Park/Forest Hills,Community District,2003,,,,,
3619,Rego Park/Forest Hills,Community District,2004,,,,,
3620,Rego Park/Forest Hills,Community District,2005,,,,,
3621,Rego Park/Forest Hills,Community District,2006,2.2,,,,
3622,Rego Park/Forest Hills,Community District,2007,1.5,,,,
3623,Rego Park/Forest Hills,Community District,2008,1.8,,,,
3624,Rego Park/Forest Hills,Community District,2009,1.6,,,,
3625,Rego Park/Forest Hills,Community District,2010,1.6,,,,
3626,Rego Park/Forest Hills,Community District,2011,1.5,,,,
3627,Rego Park/Forest Hills,Community District,2012,1.7,,,,
3628,Rego Park/Forest Hills,Community District,2013,1.2,,,,
3629,Rego Park/Forest Hills,Community District,2014,1.1,,,,
3630,Rego Park/Forest Hills,Community District,2015,0.9,,,,
3631,Rego Park/Forest Hills,Community District,2016,0.9,,,,
3632,Rego Park/Forest Hills,Community District,2017,0.9,,,,
3633,Rego Park/Forest Hills,Community District,2018,0.8,,,,
3634,Rego Park/Forest Hills,Community District,2019,0.9,,,,
3635,Rego Park/Forest Hills,Community District,2020,0.9,,,,
3636,Rego Park/Forest Hills,Community District,2021,1.0,,,,
3637,Rego Park/Forest Hills,Community District,2022,1.4,,,,
3638,Rego Park/Forest Hills,Community District,2023,1.4,,,,
3639,Rego Park/Forest Hills,Community District,2024,1.6,,,,
3640,Flushing/Whitestone,Community District,2000,,,,,
3641,Flushing/Whitestone,Community District,2001,,,,,
3642,Flushing/Whitestone,Community District,2002,,,,,
3643,Flushing/Whitestone,Community District,2003,,,,,
3644,Flushing/Whitestone,Community District,2004,,,,,
3645,Flushing/Whitestone,Community District,2005,,,,,
3646,Flushing/Whitestone,Community District,2006,2.0,,,,
3647,Flushing/Whitestone,Community District,2007,2.0,,,,
3648,Flushing/Whitestone,Community District,2008,2.0,,,,
3649,Flushing/Whitestone,Community District,2009,2.0,,,,
3650,Flushing/Whitestone,Community District,2010,1.8,,,,
3651,Flushing/Whitestone,Community District,2011,2.0,,,,
3652,Flushing/Whitestone,Community District,2012,2.2,,,,
3653,Flushing/Whitestone,Community District,2013,2.2,,,,
3654,Flushing/Whitestone,Community District,2014,1.8,,,,
3655,Flushing/Whitestone,Community District,2015,1.8,,,,
3656,Flushing/Whitestone,Community District,2016,1.9,,,,
3657,Flushing/Whitestone,Community District,2017,1.9,,,,
3658,Flushing/Whitestone,Community District,2018,1.8,,,,
3659,Flushing/Whitestone,Community District,2019,2.1,,,,
3660,Flushing/Whitestone,Community District,2020,1.8,,,,
3661,Flushing/Whitestone,Community District,2021,1.3,,,,
3662,Flushing/Whitestone,Community District,2022,2.5,,,,
3663,Flushing/Whitestone,Community District,2023,2.9,,,,
3664,Flushing/Whitestone,Community District,2024,3.0,,,,
3665,Hillcrest/Fresh Meadows,Community District,2000,,,,,
3666,Hillcrest/Fresh Meadows,Community District,2001,,,,,
3667,Hillcrest/Fresh Meadows,Community District,2002,,,,,
3668,Hillcrest/Fresh Meadows,Community District,2003,,,,,
3669,Hillcrest/Fresh Meadows,Community District,2004,,,,,
3670,Hillcrest/Fresh Meadows,Community District,2005,,,,,
3671,Hillcrest/Fresh Meadows,Community District,2006,2.9,,,,
3672,Hillcrest/Fresh Meadows,Community District,2007,2.5,,,,
3673,Hillcrest/Fresh Meadows,Community District,2008,2.7,,,,
3674,Hillcrest/Fresh Meadows,Community District,2009,2.3,,,,
3675,Hillcrest/Fresh Meadows,Community District,2010,2.4,,,,
3676,Hillcrest/Fresh Meadows,Community District,2011,2.4,,,,
3677,Hillcrest/Fresh Meadows,Community District,2012,2.5,,,,
3678,Hillcrest/Fresh Meadows,Community District,2013,2.5,,,,
3679,Hillcrest/Fresh Meadows,Community District,2014,2.0,,,,
3680,Hillcrest/Fresh Meadows,Community District,2015,2.1,,,,
3681,Hillcrest/Fresh Meadows,Community District,2016,1.9,,,,
3682,Hillcrest/Fresh Meadows,Community District,2017,2.0,,,,
3683,Hillcrest/Fresh Meadows,Community District,2018,1.7,,,,
3684,Hillcrest/Fresh Meadows,Community District,2019,2.2,,,,
3685,Hillcrest/Fresh Meadows,Community District,2020,1.9,,,,
3686,Hillcrest/Fresh Meadows,Community District,2021,1.9,,,,
3687,Hillcrest/Fresh Meadows,Community District,2022,2.3,,,,
3688,Hillcrest/Fresh Meadows,Community District,2023,2.3,,,,
3689,Hillcrest/Fresh Meadows,Community District,2024,2.2,,,,
3690,Kew Gardens/Woodhaven,Community District,2000,,,,,
3691,Kew Gardens/Woodhaven,Community District,2001,,,,,
3692,Kew Gardens/Woodhaven,Community District,2002,,,,,
3693,Kew Gardens/Woodhaven,Community District,2003,,,,,
3694,Kew Gardens/Woodhaven,Community District,2004,,,,,
3695,Kew Gardens/Woodhaven,Community District,2005,,,,,
3696,Kew Gardens/Woodhaven,Community District,2006,4.0,,,,
3697,Kew Gardens/Woodhaven,Community District,2007,3.9,,,,
3698,Kew Gardens/Woodhaven,Community District,2008,3.9,,,,
3699,Kew Gardens/Woodhaven,Community District,2009,3.7,,,,
3700,Kew Gardens/Woodhaven,Community District,2010,3.6,,,,
3701,Kew Gardens/Woodhaven,Community District,2011,3.6,,,,
3702,Kew Gardens/Woodhaven,Community District,2012,4.0,,,,
3703,Kew Gardens/Woodhaven,Community District,2013,4.5,,,,
3704,Kew Gardens/Woodhaven,Community District,2014,3.3,,,,
3705,Kew Gardens/Woodhaven,Community District,2015,3.7,,,,
3706,Kew Gardens/Woodhaven,Community District,2016,3.1,,,,
3707,Kew Gardens/Woodhaven,Community District,2017,2.3,,,,
3708,Kew Gardens/Woodhaven,Community District,2018,2.0,,,,
3709,Kew Gardens/Woodhaven,Community District,2019,2.1,,,,
3710,Kew Gardens/Woodhaven,Community District,2020,2.5,,,,
